year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2022,37,China,CHI,CHN,127,Malaysia,MLS,MYS,38,16,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,129,Mongolia,MNG,MNG,5,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,132,Malta,MTA,MLT,17,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,138,Netherlands (Kingdom of the),NET,NLD,915,137,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,143,Norway,NOR,NOR,288,18,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,145,New Zealand,NZL,NZL,271,80,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,147,Pakistan,PAK,PAK,0,16,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,150,Peru,PER,PER,0,13,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,151,Philippines,PHI,PHL,5,5,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,154,Poland,POL,POL,32,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,155,Portugal,POR,PRT,65,5,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,158,Romania,ROM,ROU,39,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,159,South Africa,RSA,ZAF,0,14,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,160,Russian Federation,RUS,RUS,14,5,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,163,Saudi Arabia,SAU,SAU,14,14,0,0,0,0,0,-,0
